iter	Logloss
122	0.345189685
123	0.3442163039
124	0.3433386592
125	0.3420602026
126	0.340833127
127	0.3398751015
128	0.3382496138
129	0.3370568665
130	0.3352189989
131	0.3342171937
132	0.3334370139
133	0.3320604331
134	0.3309996523
135	0.3292870048
136	0.3281395529
137	0.3271220608
138	0.3263256685
139	0.3249441076
140	0.3237266627
141	0.3227344298
142	0.3219474701
143	0.3211718994
144	0.3199721792
145	0.3187741575
146	0.3177237837
147	0.3167149187
148	0.3155469965
149	0.3140633731
150	0.3128676954
151	0.311873678
152	0.3106344476
153	0.3096783188
154	0.308356216
155	0.3072044884
156	0.3059147197
157	0.3051132939
158	0.3043718326
159	0.3032576396
160	0.3022455328
161	0.3011563887
162	0.2999795839
163	0.2992355369
164	0.2983878747
165	0.2971196257
166	0.2961525796
167	0.2947500186
168	0.293897375
169	0.2927697248
170	0.2916467258
171	0.2906864249
172	0.2897244203
173	0.2888059055
174	0.2880586164
175	0.2875003636
176	0.2869725943
177	0.2859445605
178	0.2849796408
179	0.2844342987
180	0.2838813329
181	0.2830733951
182	0.2821892784
183	0.2810666921
184	0.2801998448
185	0.2792570262
186	0.2783529908
187	0.2776705735
188	0.2766269025
189	0.2760927986
190	0.2754136804
191	0.2741639203
192	0.2732533092
193	0.2725672798
194	0.2717909614
195	0.2712528818
196	0.2703890009
197	0.2696856845
198	0.2689468401
199	0.2679605603
200	0.2671825313
201	0.2663626694
202	0.2658210182
203	0.2650358665
204	0.2643105391
205	0.263733737
206	0.2630302152
207	0.261920309
208	0.2613533885
209	0.2607999155
210	0.2601221037
211	0.259525745
212	0.2589827722
213	0.2584222267
214	0.2579404087
215	0.2574011389
216	0.2565862477
217	0.256099441
218	0.255716896
219	0.254782293
220	0.2540343162
221	0.2532221167
222	0.2527334291
223	0.2521215129
224	0.251277433
225	0.250359712
226	0.2496935018
227	0.2491488484
228	0.2483325393
229	0.247791383
230	0.2472994775
231	0.2466731679
232	0.2459713254
233	0.2450083106
234	0.2445615171
235	0.2439096452
236	0.2434442332
237	0.2425774363
238	0.241978031
239	0.2413671859
240	0.2409022426
241	0.2404526192
242	0.2396664937
243	0.2393005119
244	0.2388759282
245	0.2385055623
246	0.2380879632
247	0.237483523
248	0.2371134793
249	0.236547027
250	0.2358524087
251	0.2354387735
252	0.2347935083
253	0.2342232251
254	0.2337639642
255	0.2332326714
256	0.2326183649
257	0.2320706196
258	0.2314715676
259	0.2308551596
260	0.2301497699
261	0.2296195689
262	0.2291047114
263	0.228683489
264	0.2280708874
265	0.2276623104
266	0.2268286526
267	0.2261664504
268	0.2258975067
269	0.2253305098
270	0.2249211655
271	0.2240214351
272	0.2237783273
273	0.2231624403
274	0.2227741091
275	0.2222618978
276	0.2216686429
277	0.2210446461
278	0.2206505627
279	0.2200577382
280	0.2190350362
281	0.2186606009
282	0.2177447346
283	0.217338165
284	0.2167462751
285	0.2165503824
286	0.2161848068
287	0.2158384292
288	0.215176417
289	0.2145660939
290	0.2138037973
291	0.2131580025
292	0.2127279702
293	0.2122379364
294	0.2117515603
295	0.2113132264
296	0.2107993464
297	0.2104416512
298	0.2098315312
299	0.209341283
300	0.2087759459
301	0.2081283852
302	0.2076787816
303	0.207243462
304	0.206667914
305	0.2063450206
306	0.2058785578
307	0.2054669782
308	0.2049417513
309	0.2043970687
310	0.2041252577
311	0.203433487
312	0.2029486262
313	0.2021096411
314	0.2016409706
315	0.2012845445
316	0.2006473285
317	0.2001815977
318	0.1999320511
319	0.1995576847
320	0.1987633913
321	0.1981643514
322	0.1976457515
323	0.1971447459
324	0.1967386267
325	0.1960753866
326	0.1956733081
327	0.1952414686
328	0.1949310008
329	0.1942670031
330	0.1939721909
331	0.1935126528
332	0.1929339877
333	0.1925884934
334	0.1919361524
335	0.1915953808
336	0.1910903591
337	0.1906527442
338	0.1903406261
339	0.1897467443
340	0.1893178829
341	0.189005601
342	0.1886376385
343	0.1884083604
344	0.1879954576
345	0.1875824189
346	0.1872462176
347	0.1869552804
348	0.1865121453
349	0.1859423775
350	0.185490059
351	0.1852512149
352	0.1850037684
353	0.1848094344
354	0.1844185192
355	0.1839386327
356	0.183594118
357	0.1834370514
358	0.1828789634
359	0.1825808031
360	0.1823401841
361	0.1819451733
362	0.1816480297
363	0.181366111
364	0.1809260791
365	0.1802984274
366	0.1799084126
367	0.1794115733
368	0.1786273409
369	0.1783096539
370	0.1777586655
371	0.1774484869
372	0.1771580374
373	0.1766717155
374	0.1762356744
375	0.1759165973
376	0.1753278407
377	0.1748397928
378	0.1745574696
379	0.1741287629
380	0.1736125614
381	0.1733489838
382	0.1730352433
383	0.1727088856
384	0.172376247
385	0.1717457916
386	0.1712535425
387	0.170629497
388	0.1702367148
389	0.1698861623
390	0.1695212829
391	0.1691018234
392	0.1688444797
393	0.168584686
394	0.1683776186
395	0.1679019394
396	0.1674946335
397	0.1670615967
398	0.166733868
399	0.1664772975
400	0.1660213026
401	0.1657604475
402	0.1654162662
403	0.1651758678
404	0.1649160074
405	0.1642556134
406	0.1638780944
407	0.1636928284
408	0.1633493467
409	0.1629966754
410	0.1626075305
411	0.1620567639
412	0.1617006967
413	0.1612179962
414	0.1609851787
415	0.1603605691
416	0.1598358698
417	0.1596132702
418	0.1592764978
419	0.1590409801
420	0.1584951604
421	0.1581773288
422	0.1579352506
423	0.1576309389
424	0.157443937
425	0.157145742
426	0.1567822137
427	0.1564014905
428	0.15612421
429	0.1558442716
430	0.1553380393
431	0.1551630234
432	0.1548717305
433	0.1546858308
434	0.1544481066
435	0.1540476101
436	0.153832761
437	0.1534631273
438	0.1532190528
439	0.1529381447
440	0.1526871804
441	0.1522144086
442	0.1519323692
443	0.1515376883
444	0.1510018834
445	0.1507321634
446	0.1502693763
447	0.1498738063
448	0.1496168998
449	0.149094337
450	0.1488306849
451	0.1483837636
452	0.1481268181
453	0.1477107212
454	0.1473872212
455	0.1472494559
456	0.1470981832
457	0.1468440505
458	0.1465832467
459	0.146380758
460	0.145937981
461	0.1456032487
462	0.1453006945
463	0.1451916506
464	0.1447064569
465	0.1445470712
466	0.1442571578
467	0.1440694428
468	0.1436022232
469	0.1431120727
470	0.1429915397
471	0.1428442439
472	0.1424530271
473	0.1421577335
474	0.1418217933
475	0.1413251016
476	0.141070812
477	0.1409344232
478	0.1406988286
479	0.1405447619
480	0.1403289767
481	0.1399756699
482	0.1397872664
483	0.1395665851
484	0.1392745863
485	0.1389830373
486	0.1387816676
487	0.1385581007
488	0.1382339192
489	0.1380883361
490	0.1378677629
491	0.1375985036
492	0.1374099289
493	0.1369825792
494	0.1367432503
495	0.1363177466
496	0.1360893602
497	0.1359599839
498	0.1355729457
499	0.1352871064
500	0.13495955
501	0.1348864791
502	0.1346650979
503	0.1344718194
504	0.1341437882
505	0.133860988
506	0.1336240246
507	0.1334282656
508	0.1332815277
509	0.1329999003
510	0.1326848742
511	0.1324194615
512	0.132176208
513	0.1316948523
514	0.1314683804
515	0.1312901686
516	0.1308963053
517	0.1306858229
518	0.1303945943
519	0.130135372
520	0.1299009839
521	0.1295345005
522	0.1292953985
523	0.1289753653
524	0.1287631354
525	0.1286108743
526	0.1283541153
527	0.1281553656
528	0.1280117954
529	0.1277155069
530	0.1272752933
531	0.1269283731
532	0.1266865548
533	0.1265697397
534	0.126360247
535	0.126177531
536	0.1259380028
537	0.1257926536
538	0.1256006929
539	0.1254380207
540	0.125356042
541	0.1252104671
542	0.124914243
543	0.1245924184
544	0.1242628196
545	0.1239578795
546	0.1237808286
547	0.1235259891
548	0.1234015517
549	0.1231138435
550	0.122772916
551	0.1225332991
552	0.1223312563
553	0.1219281186
554	0.1216426419
555	0.1213988338
556	0.1211910801
557	0.121019668
558	0.1208102881
559	0.1206589042
560	0.1204591348
561	0.1202731872
562	0.1200550742
563	0.1197145509
564	0.1196093252
565	0.11945231
566	0.119101456
567	0.1187048519
568	0.1184947361
569	0.1183444585
570	0.1181033896
571	0.1178646283
572	0.1177043378
573	0.1174171429
574	0.1172434724
575	0.1171398091
576	0.1168879631
577	0.1166027728
578	0.1164285161
579	0.1162517159
580	0.1160962963
581	0.1158409318
582	0.1155884617
583	0.1153032915
584	0.1148753214
585	0.1144100661
586	0.1141892126
587	0.1139558814
588	0.1136979809
589	0.1134766401
590	0.1131187157
591	0.1127654747
592	0.1125252111
593	0.1123576928
594	0.1121678958
595	0.1119454115
596	0.1117407287
597	0.111628708
598	0.1111957683
599	0.1110384066
600	0.110797679
601	0.1107767733
602	0.1106541757
603	0.1105475557
604	0.1103373227
605	0.1101245943
606	0.1099171861
607	0.1097948901
608	0.1095519542
609	0.1091165981
610	0.1089678948
611	0.1088260635
612	0.108570544
613	0.1083294736
614	0.1080584535
615	0.1077010207
616	0.1076100287
617	0.1073396494
618	0.1071303221
619	0.1069367588
620	0.1067529002
621	0.1066022569
622	0.1064577417
623	0.1061910036
624	0.1060421341
625	0.1058853302
626	0.105613047
627	0.1052750758
628	0.1050028254
629	0.1048408003
630	0.1046428027
631	0.1043788633
632	0.1041576898
633	0.1039619475
634	0.1036421696
635	0.103360272
636	0.1030256303
637	0.1027644663
638	0.1026083673
639	0.1025132216
640	0.1023151529
641	0.1021577718
642	0.1018646105
643	0.101711372
644	0.1015226242
645	0.1013516762
646	0.1010830571
647	0.1009593772
648	0.1008398985
649	0.1007059308
650	0.1005464323
651	0.1003527789
652	0.1000928016
653	0.09979605213
654	0.09951830746
655	0.09944230195
656	0.09923760875
657	0.09906727394
658	0.09880164594
659	0.09854003523
660	0.09838456076
661	0.09818374263
662	0.097962699
663	0.09778173556
664	0.09766455819
665	0.09744553656
666	0.0972810382
667	0.09705429311
668	0.09687503653
669	0.09669378766
670	0.09646967516
671	0.09620706113
672	0.09608085769
673	0.095883256
674	0.09579923402
675	0.09550093684
676	0.09534077741
677	0.09520485372
678	0.09512342633
679	0.09498504114
680	0.09483569895
681	0.09463226057
682	0.09447946502
683	0.09425926403
684	0.09408798426
685	0.09388205447
686	0.09360190271
687	0.09343942589
688	0.09320445834
689	0.09306743895
690	0.09289960583
691	0.09279892064
692	0.09249695232
693	0.09225200988
694	0.09208438917
695	0.09186132945
696	0.09169424527
697	0.09147589165
698	0.09139908575
699	0.09132460326
700	0.09112253018
701	0.09089888124
702	0.09073876862
703	0.09060970938
704	0.09051018437
705	0.09031451075
706	0.09002739456
707	0.08995869864
708	0.08978988061
709	0.08968250769
710	0.08942710109
711	0.08935197162
712	0.08919878083
713	0.08909551228
714	0.08891831353
715	0.08865839873
716	0.08856132958
717	0.08835047372
718	0.0881732801
719	0.08798922525
720	0.08788836351
721	0.08776007125
722	0.08759627526
723	0.08737467296
724	0.08720996177
725	0.08705367757
726	0.08694153205
727	0.08690100896
728	0.08673880975
729	0.08652701346
730	0.08624169083
731	0.08610591658
732	0.08602210701
733	0.08595741319
734	0.0857785906
735	0.08556658913
736	0.08549264815
737	0.0854000687
738	0.08522681786
739	0.08502983915
740	0.08493397615
741	0.08488521437
742	0.08466198178
743	0.08448373748
744	0.08434013046
745	0.08417453839
746	0.08402264607
747	0.08383168359
748	0.08372909227
749	0.08356645447
750	0.08340675696
751	0.08316938818
752	0.082885594
753	0.08273512693
754	0.08254756694
755	0.08243922317
756	0.08227920198
757	0.08218092458
758	0.08193179688
759	0.0817436852
760	0.08154621937
761	0.08140490499
762	0.08126866213
763	0.08116083519
764	0.08100966186
765	0.08086587813
766	0.08074128775
767	0.08056205256
768	0.08038947466
769	0.08017972119
770	0.08002016721
771	0.07984156839
772	0.07972447115
773	0.07953308151
774	0.07935228453
775	0.07922996645
776	0.07906408136
777	0.07896274217
778	0.07885632561
779	0.07873726773
780	0.07858825248
781	0.0785210509
782	0.07832045373
783	0.0781784231
784	0.07801534795
785	0.07789417744
786	0.07782671464
787	0.07762456751
788	0.0774848794
789	0.07733582405
790	0.07724517341
791	0.07709258324
792	0.07694897252
793	0.07680972397
794	0.07667739339
795	0.07646713333
796	0.07629127997
797	0.0761701995
798	0.07606359056
799	0.07574265308
800	0.07568089226
801	0.0754857549
802	0.07544283226
803	0.07526908467
804	0.07506794095
805	0.07502131477
806	0.07486356688
807	0.07474706745
808	0.07454887325
809	0.07440341997
810	0.07425723837
811	0.07410305271
812	0.07398621613
813	0.07389516425
814	0.073623286
815	0.07351039341
816	0.07337039772
817	0.07322859519
818	0.07303469041
819	0.0728113851
820	0.07268257757
821	0.07261660897
822	0.07252373114
823	0.07233668217
824	0.0722684007
825	0.07211642807
826	0.0719171349
827	0.07181761814
828	0.07167404235
829	0.07156337193
830	0.07147321824
831	0.07132595385
832	0.07119324773
833	0.07104669412
834	0.07086340855
835	0.07064661843
836	0.07060386539
837	0.07050629688
838	0.07041670278
839	0.0703060214
840	0.0701648017
841	0.07005285079
842	0.06979945975
843	0.06961206974
844	0.06946268112
845	0.06926803823
846	0.06922032746
847	0.06909902684
848	0.06901651344
849	0.06885944764
850	0.06875286496
851	0.06867370574
852	0.06849330732
853	0.06844656989
854	0.0683490174
855	0.06820146506
856	0.06808596805
857	0.06795881985
858	0.06778625522
859	0.06768805281
860	0.06764447267
861	0.06752859097
862	0.06745921526
863	0.06732221752
864	0.06726741229
865	0.06713416377
866	0.06702829729
867	0.06691521979
868	0.06680065143
869	0.06670948375
870	0.0665613754
871	0.06652043338
872	0.06640646423
873	0.06631661964
874	0.0662302049
875	0.06614886803
876	0.06604151282
877	0.06588249556
878	0.06570270342
879	0.06553745333
880	0.06540473516
881	0.06529411065
882	0.0651615636
883	0.06506709077
884	0.06499080493
885	0.06486840336
886	0.06477303884
887	0.06466962747
888	0.06449529932
889	0.06433656933
890	0.06420876787
891	0.0640982874
892	0.06395165203
893	0.06383088416
894	0.06368691082
895	0.06349020641
896	0.06345125551
897	0.06334813068
898	0.06323131191
899	0.06312335587
900	0.06299709465
901	0.06290081281
902	0.06279858213
903	0.06267798106
904	0.06252564226
905	0.06237314346
906	0.06228228691
907	0.06216219226
908	0.06204024061
909	0.06190813514
910	0.0617163184
911	0.06160413814
912	0.06151525428
913	0.06147752652
914	0.06130119658
915	0.06114120974
916	0.06103219717
917	0.06091379713
918	0.0608108776
919	0.06069892598
920	0.06060233379
921	0.06049162925
922	0.06039004066
923	0.06029326864
924	0.06014925587
925	0.06005556816
926	0.05991650941
927	0.05983259446
928	0.05972679102
929	0.05965622233
930	0.05959333127
931	0.05949989465
932	0.05941019132
933	0.05932332953
934	0.05915083928
935	0.05903160735
936	0.05889494537
937	0.05881498729
938	0.05871068966
939	0.05857435666
940	0.05851496123
941	0.05840824135
942	0.05830295301
943	0.05820913023
944	0.05808337515
945	0.05795002721
946	0.05789821732
947	0.05779175151
948	0.05770111571
949	0.05763938645
950	0.05756668768
951	0.05748592749
952	0.05741377968
953	0.05730249038
954	0.05717357525
955	0.05702430365
956	0.05695157323
957	0.05684042144
958	0.05676088795
959	0.05667712383
960	0.0565132806
961	0.05640747928
962	0.05628040278
963	0.05621098719
964	0.05613997056
965	0.05605661086
966	0.05592448102
967	0.05574878465
968	0.05569361675
969	0.05557206337
970	0.05546803149
971	0.05533830701
972	0.05524646785
973	0.05510052362
974	0.05503374292
975	0.05496602689
976	0.05489279911
977	0.0547957732
978	0.05471289757
979	0.0546164997
980	0.05450751301
981	0.05437670542
982	0.05425455358
983	0.05419058758
984	0.05407261721
985	0.05401153122
986	0.05390941765
987	0.05377304358
988	0.05369833678
989	0.05363908178
990	0.05355213551
991	0.05349898188
992	0.05339092607
993	0.05331264038
994	0.05322192194
995	0.05313808265
996	0.05307979017
997	0.05300126105
998	0.05287018832
999	0.0527594215
